fwd_iat_mean,fwd_iat_max,fwd_iat_min,bwd_iat_mean,bwd_iat_max,bwd_iat_min,active_mean,active_std,active_max,active_min,label
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
10600000.0,58100000.0,72.0,13000000.0,58300000.0,3.0,275222.5,54440.85819,313718.0,236727.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33345.63636363636,145110.0,4.0,24116.857142857145,81260.0,4.0,0.0,0.0,0.0,0.0,0
1165535.5,4533797.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6968704.882352941,58919736.0,3.0,9865361.0,59003196.0,3.0,334559.5,355089.9336287921,585646.0,83473.0,0
165.5,285.0,46.0,71529.0,71529.0,71529.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16600000.0,99300000.0,1.0,36090.8,166175.0,46.0,5.0,0.0,5.0,5.0,4
49.0,49.0,49.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31610.999999999996,103651.0,3.0,34786.33333333333,102750.0,3.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
117609.0,117609.0,117609.0,5118308.0,5118308.0,5118308.0,0.0,0.0,0.0,0.0,0
1.916666667,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
196.0,196.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26352.0,79049.0,3.0,9921.0,29712.0,3.0,0.0,0.0,0.0,0.0,0
2652235.296,10200000.0,215.0,2086101.194,10200000.0,2.0,53624.14286,63815.15572,198325.0,28069.0,0
3.0,3.0,3.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0
24800000.0,99000000.0,990.0,16500000.0,99000000.0,45.0,13000.0,0.0,13000.0,13000.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
204.0,204.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
510.0,510.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11268.33333,33753.0,3.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
653444.5,2983798.0,3.0,568906.5,2939850.0,1.0,0.0,0.0,0.0,0.0,1
17337.28571,37386.0,3.0,10441.75,40762.0,49.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
713.0,713.0,713.0,17224.0,17224.0,17224.0,0.0,0.0,0.0,0.0,4
4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
4026171.0,10100000.0,107.0,5324921.4,10100000.0,942.0,55963.5,27099.86739,75126.0,36801.0,0
12400000.0,99000000.0,1.0,29316.0,134235.0,44.0,14438.0,0.0,14438.0,14438.0,4
208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69602.0,69602.0,69602.0,99570.0,99570.0,99570.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
108.5,168.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0
6558731.278,10000000.0,5225.0,7551173.333,10000000.0,852.0,319896.7273,982326.3288,3281722.0,23490.0,0
779039.5714,5077032.0,4.0,57520.5,237837.0,48.0,376241.0,0.0,376241.0,376241.0,0
131.0,388.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
338316.6667,996929.0,985.0,3736.8,18024.0,46.0,0.0,0.0,0.0,0.0,4
3.0,3.0,3.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
2185831.245,10100000.0,48.0,1941303.544,10100000.0,48.0,44332.36364,40206.07701,165558.0,32149.0,0
500239.0,500239.0,500239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
641605.2222,4891122.0,3.0,94102.5,280498.0,3.0,0.0,0.0,0.0,0.0,0
5042054.696,10200000.0,1.0,6633729.176,10300000.0,194.0,50653.72727,60414.51063,232805.0,32084.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41839.66667,125466.0,3.0,41813.33333,125433.0,3.0,0.0,0.0,0.0,0.0,0
1855.578947,28016.0,1.0,2193.846154,28277.0,1.0,0.0,0.0,0.0,0.0,0
4314.0,4314.0,4314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
474.0,946.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
28100000.0,28100000.0,28100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
8341.0,24197.0,1.0,8468.7,41474.0,2.0,0.0,0.0,0.0,0.0,0
14200000.0,84900000.0,0.0,30718.8,139091.0,3.0,4.0,0.0,4.0,4.0,4
51158.33333333333,181717.0,49.0,934597.909090909,10006107.0,1.0,306950.0,0.0,306950.0,306950.0,0
7504.5,14009.0,1000.0,29142.2,130309.0,5.0,0.0,0.0,0.0,0.0,4
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
14300000.0,99800000.0,0.0,58935.5,220051.0,16.0,989.0,0.0,989.0,989.0,4
6286196.499999999,10068028.0,132.0,6504860.625,10068027.0,874.0,47045.8,17904.383225903093,79073.0,38951.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45031758.0,45031758.0,45031758.0,22485148.25,45031738.0,1.0,28513.0,14.142135623730953,28523.0,28503.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
116110087.0,116110087.0,116110087.0,116086189.0,116086189.0,116086189.0,47416.0,0.0,47416.0,47416.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14200000.0,85000000.0,1.0,24748.66667,135050.0,45.0,9.0,0.0,9.0,9.0,4
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0
4754.0,4754.0,4754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
7848.111111111111,23266.0,43.0,7776.833333333333,20088.0,3.0,0.0,0.0,0.0,0.0,0
700308.875,5347152.0,3.0,22943.8,59658.0,49.0,255316.0,0.0,255316.0,255316.0,0
1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
893330.0,3550571.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
2148377.4444444445,9997595.0,4559.0,2191842.6,10150622.0,2056.0,961957.0,0.0,961957.0,961957.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0
37977.75,149661.0,1.0,41388.54545,154856.0,48.0,0.0,0.0,0.0,0.0,0
25000000.0,99800000.0,976.0,20000000.0,99800000.0,71.0,3634.0,0.0,3634.0,3634.0,4
6015949.8,59999915.0,47.0,12021596.2,59999865.0,382.0,158971.0,0.0,158971.0,158971.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
12500000.0,100000000.0,0.0,7671.5,18571.0,132.0,998.0,0.0,998.0,998.0,4
1.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
49.0,49.0,49.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0
10600000.0,84500000.0,1.0,141857.5,433007.0,84.0,3.0,0.0,3.0,3.0,4
1038594.667,6230173.0,94.0,2246621.4,6227659.0,15.0,883.0,0.0,883.0,883.0,3
814857.75,6971720.0,1.0,231815.41666666663,2724571.0,1.0,0.0,0.0,0.0,0.0,0
48.0,48.0,48.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
395.0,395.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3025505.5,6000527.0,50484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0
12100000.0,84700000.0,0.0,29133.4,129215.0,64.0,1966.0,0.0,1966.0,1966.0,4
3.0,3.0,3.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
782831.0,6260503.0,1.0,2252298.0,6258874.0,16.0,927.0,0.0,927.0,927.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0
2518339.0,5012859.0,23819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
43298618.0,43298618.0,43298618.0,43334576.0,43334576.0,43334576.0,30369.0,0.0,30369.0,30369.0,0
32900000.0,98600000.0,4.0,24763.33333,137075.0,46.0,0.0,0.0,0.0,0.0,4
9933.0,9933.0,9933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17000000.0,84800000.0,4.0,17000000.0,84800000.0,85.0,10993.0,0.0,10993.0,10993.0,4
1.0,1.0,1.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
12300000.0,85300000.0,1.0,253.0,786.0,2.0,5.0,0.0,5.0,5.0,4
5792463.785714285,10101588.0,149.0,5312179.470588235,10101392.0,3.0,155947.44444444444,166397.8609283418,599675.0,100325.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
194212.1102,9996236.0,1.0,127050.9897,9998993.0,2.0,14700000.0,0.0,14700000.0,14700000.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
988.0,988.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
10294.0,30875.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
20000000.0,100000000.0,980.0,16700000.0,100000000.0,8.0,10994.0,0.0,10994.0,10994.0,4
4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
12500000.0,99000000.0,1.0,202289.6,875980.0,45.0,2.0,0.0,2.0,2.0,4
6052235.3,60000000.0,274.0,56850.25,90711.0,48.0,0.0,0.0,0.0,0.0,0
15912.33333,23673.0,664.0,8144.666667,24104.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14200000.0,85000000.0,190.0,14200000.0,85000000.0,61.0,10045.0,0.0,10045.0,10045.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
232.0,232.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2699029.0,5256455.0,141603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24800000.0,99300000.0,1001.0,16600000.0,99300000.0,48.0,12998.0,0.0,12998.0,12998.0,4
1084967.833,6508064.0,1.0,2876094.75,6501789.0,159.0,824.0,0.0,824.0,824.0,3
53416.0,53416.0,53416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
5158744.285714286,108314070.0,0.0,9027803.499999998,108314187.0,3.0,19556.0,0.0,19556.0,19556.0,0
14200000.0,98500000.0,0.0,30500.0,137191.0,46.0,4.0,0.0,4.0,4.0,4
4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,48.0,48.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
3143.0,3143.0,3143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
7695745.133,10100000.0,230.0,8497443.308,10100000.0,20649.0,45797.81818,31224.87673,139944.0,36216.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
18726.5,37297.0,349.0,18841.5,37355.0,328.0,0.0,0.0,0.0,0.0,0
113.0,143.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24600000.0,98200000.0,1.0,16400000.0,98200000.0,45.0,13983.0,0.0,13983.0,13983.0,4
4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1118229.25,4385922.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49.0,49.0,49.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
693590.2,6007923.0,385.0,618598.5,6007774.0,1.0,246628.0,0.0,246628.0,246628.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1702.0,1702.0,1702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
190.0,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5304861.364,10000000.0,48.0,4656141.375,10000000.0,48.0,163493.6364,462879.8053,1559128.0,23719.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12200000.0,85700000.0,1.0,27521.0,126213.0,46.0,995.0,0.0,995.0,995.0,4
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13800000.0,96500000.0,4.0,2455.8,8919.0,45.0,19533.0,0.0,19533.0,19533.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.0,3.0,1.0,373076.0,373076.0,373076.0,0.0,0.0,0.0,0.0,0
13283.0,23217.0,3349.0,9064.333333333332,27188.0,1.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,48.0,48.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
22300000.0,67000000.0,2.0,22300000.0,67000000.0,47.0,207.0,0.0,207.0,207.0,0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,24.5,48.0,1.0,0.0,0.0,0.0,0.0,0
23200000.0,116000000.0,192.0,19300000.0,99900000.0,229.0,10883.0,0.0,10883.0,10883.0,0
2562915.822,10200000.0,192.0,1756922.063,10200000.0,47.0,30872.09091,25108.12834,106572.0,23138.0,0
204.0,204.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4575554.545,10000000.0,10567.0,4300889.214,10000000.0,3.0,58794.66667,80809.53588,223692.0,24612.0,0
7986.0,7986.0,7986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
17100000.0,85400000.0,5.0,28602.83333,157171.0,14.0,495.0,0.0,495.0,495.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26286.0,26286.0,26286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
252925.375,1248787.0,184.0,287162.3,1153575.0,3.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
840022.1666666666,5000212.0,3.0,26716.666666666668,60073.0,287.0,0.0,0.0,0.0,0.0,0
17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1386389.6,10000000.0,4.0,1383251.2,10000000.0,49.0,3862199.0,0.0,3862199.0,3862199.0,0
45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36176.88235,305642.0,1.0,43931.28571,504813.0,2.0,0.0,0.0,0.0,0.0,0
482666.3077,5185120.0,50.0,476717.9231,5265615.0,4.0,1008990.0,0.0,1008990.0,1008990.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21300000.0,85100000.0,1061.0,17100000.0,85100000.0,53.0,12018.0,0.0,12018.0,12018.0,4
16600000.0,99500000.0,1.0,19900000.0,99500000.0,188.0,25977.0,0.0,25977.0,25977.0,4
7773979.0,7773979.0,7773979.0,7805531.0,7805531.0,7805531.0,30696.0,0.0,30696.0,30696.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
323.5,552.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30576305.0,30576305.0,30576305.0,30618995.0,30618995.0,30618995.0,23377.0,0.0,23377.0,23377.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4106929.6,10200000.0,394.0,5129404.583,10200000.0,221.0,170853.3333,301270.9769,785820.0,47563.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18900000.0,18900000.0,18900000.0,19000000.0,19000000.0,19000000.0,23658.0,0.0,23658.0,23658.0,0
158102.0,158102.0,158102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
821460.0,821460.0,821460.0,806642.0,806642.0,806642.0,0.0,0.0,0.0,0.0,0
25.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5298169.273,10200000.0,4.0,5972486.842,10200000.0,3.0,126525.9091,341693.9277,1156769.0,22815.0,0
4.0,4.0,4.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50053.15789473685,797566.0,19.0,340981.2222222222,8285147.0,5.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2710850.5,5336303.0,85398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24900000.0,99700000.0,1010.0,14200000.0,99700000.0,46.0,13022.0,0.0,13022.0,13022.0,4
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
10062.2,23836.0,870.0,11028.8,25605.0,1.0,0.0,0.0,0.0,0.0,0
20.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
14200000.0,84900000.0,12.0,17000000.0,84900000.0,4.0,1998.0,0.0,1998.0,1998.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7388732.625,59000000.0,48.0,6949538.588,59000000.0,1.0,132660.5,98741.09803,202481.0,62840.0,0
8174.0,24514.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
76.0,76.0,76.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4652292.462,10100000.0,26189.0,6042895.5,10100000.0,3893.0,131740.3333,198992.5005,537932.0,50401.0,0
3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0
3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1790240.882,10000000.0,1.0,2348900.588,10000000.0,3.0,107463.75,168055.8542,359547.0,22965.0,0
14100000.0,98700000.0,1.0,29513.0,136092.0,47.0,998.0,0.0,998.0,998.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1529.0,3009.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17100000.0,85100000.0,6.0,14200000.0,85100000.0,47.0,12002.0,0.0,12002.0,12002.0,4
10800000.0,85000000.0,1.0,342.2,1111.0,3.0,969.0,0.0,969.0,969.0,4
10100000.0,99800000.0,2.0,361859.6,1671894.0,62.0,1962.0,0.0,1962.0,1962.0,4
48.0,48.0,48.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0
6801735.941,10100000.0,52.0,7915813.071,10100000.0,18120.0,63333.72727,87819.69152,328120.0,36714.0,0
1546070.0,9148380.0,89.0,17323.2,42114.0,49.0,0.0,0.0,0.0,0.0,0
49.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14700000.0,99500000.0,64.0,20500000.0,103000000.0,1.0,12992.0,0.0,12992.0,12992.0,4
105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,105000000.0,50.0,0.0,50.0,50.0,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2943845.0,5863849.0,23841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
